Target,R² Score,MAE,RMSE,RandomState,Model
DUSKY COTTON BUG(BELOW ETL),0.7925489826600989,8.14466049382716,13.192335380496328,77,BaggingRegressor
SBW(ABOVE ETL),0.07305155551114717,0.03806584362139918,0.2959141053588743,77,BaggingRegressor
PBW(ABOVE ETL),0.8145800761065086,1.5683573388203018,3.398224032859433,77,BaggingRegressor
ABW(ABOVE ETL),0.01034788623509808,0.028943758573388205,0.22691042327765354,77,BaggingRegressor
Army Worm(ABOVE ETL),0.421472360839361,1.2953052126200275,2.627041455839551,77,BaggingRegressor
SBW(BELOW ETL),0.5641410913269937,0.20722565157750342,0.9982204502089524,77,BaggingRegressor
PBW(BELOW ETL),0.8091501416880931,4.895973936899863,8.124879963236971,77,BaggingRegressor
ABW(BELOW ETL),0.47573840504253406,0.5397085048010973,1.7055700425652482,77,BaggingRegressor
CLCV(%SPOT),0.8226802940436083,2.645205761316872,5.923208879429737,77,BaggingRegressor
CLCV(%AREA),0.789072539519722,3.002962962962963,6.771088522573106,77,BaggingRegressor
WILT(%SPOT),0.4941147540387889,0.36124485596707817,1.7441469530874785,77,BaggingRegressor
WILT(%AREA),0.3827451926439315,0.3739540466392318,1.9464770064466508,77,BaggingRegressor
W. FLY(ABOVE ETL),0.8112039190153224,3.7945336076817555,6.668027001129457,101,BaggingRegressor
JASSID(ABOVE ETL),0.5567252225486876,3.335692729766804,5.9806539331217,101,BaggingRegressor
THRIPS(ABOVE ETL),0.5330078492046868,1.423840877914952,3.1292063268406647,101,BaggingRegressor
M.BUG(ABOVE ETL),0.8410428104007039,2.397349108367627,4.860648687000143,101,BaggingRegressor
MITES(ABOVE ETL),-0.08493442380491012,0.018689986282578876,0.21725150571458365,101,BaggingRegressor
APHIDS(ABOVE ETL),-0.03857200126128779,0.021649519890260635,0.296053662228771,101,BaggingRegressor
DUSKY COTTON BUG(ABOVE ETL),0.43403417129133304,0.7895233196159122,3.309932380918853,101,BaggingRegressor
W. FLY(BELOW ETL),0.8139447520898725,10.009224965706448,14.913642188265612,101,BaggingRegressor
JASSID(BELOW ETL),0.8454958868151573,9.547613168724281,14.55741136034849,101,BaggingRegressor
THRIPS(BELOW ETL),0.7515442814832896,12.446786694101506,18.887149261758367,101,BaggingRegressor
MITES(BELOW ETL),0.2975643855815264,1.964355281207133,5.380306720952127,101,BaggingRegressor
APHIDS(BELOW ETL),0.5097437833770805,1.176159122085048,5.131677569532268,101,BaggingRegressor
DUSKY COTTON BUG(BELOW ETL),0.7890951161059067,8.077427983539094,13.003590672209363,101,BaggingRegressor
SBW(ABOVE ETL),0.17088412599223424,0.03443072702331962,0.2539941565274063,101,BaggingRegressor
PBW(ABOVE ETL),0.8192122712397346,1.4895473251028808,3.2819507544230704,101,BaggingRegressor
ABW(ABOVE ETL),-0.1569954358697785,0.03731138545953361,0.25438540476288846,101,BaggingRegressor
Army Worm(ABOVE ETL),0.48083474469509646,1.2552091906721536,2.6382170489804024,101,BaggingRegressor
SBW(BELOW ETL),0.5011088968084381,0.2122119341563786,1.08680489981442,101,BaggingRegressor
PBW(BELOW ETL),0.7971103704911947,4.985761316872428,8.300295287027556,101,BaggingRegressor
ABW(BELOW ETL),0.44320147792594,0.5436796982167353,1.878749465517905,101,BaggingRegressor
CLCV(%SPOT),0.8335862151893205,2.7101714677640607,6.057973319579803,101,BaggingRegressor
CLCV(%AREA),0.7375517866119661,3.3826543209876543,7.961770087223739,101,BaggingRegressor
WILT(%SPOT),0.463500787370301,0.41536351165980795,1.8435812162636664,101,BaggingRegressor
WILT(%AREA),0.35984523872749274,0.41977366255144033,2.0209742961314827,101,BaggingRegressor
